id,source_entity_id,destination_entity_id,amount,currency,occurred_at,reference,channel,metadata_json,created_at
32b357ca-488a-4512-8421-4cb097363067,aa5e9bfa-9ed7-4cab-a4d6-a6ea9e60644d,2adc01bb-1234-4a10-82ce-74b170be95cf,247854.17,NGN,2026-02-17T16:18:12+00:00,GRACE-TX-0000051,agent_bank,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-17T16:18:12+00:00
15002d94-51d9-4029-958d-82206b6e068b,1814bfc5-c4dd-43f6-a189-1d366172b736,0426f7fa-e16a-4cda-a558-b5d88852e072,433461.73,NGN,2026-02-17T16:49:09+00:00,GRACE-TX-0001299,mobile_app,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-17T16:49:09+00:00
3f8c3e61-994a-43ee-a232-bf84d644adf4,4d24bb7e-d797-4669-8c6b-a0bdd15bbfa9,b01ffc92-21e7-406e-a7e2-7431d5b5b768,219589.96,NGN,2026-02-17T17:13:13+00:00,GRACE-TX-0000672,mobile_app,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-17T17:13:13+00:00
b775158e-14ca-4c3e-8658-b5ec90147a47,0f963dd5-7d6d-4e29-aa85-c7ab43b5e8a0,c1cf5611-d91c-40b6-afdf-70ad64b63bed,443001.36,NGN,2026-02-17T17:24:43+00:00,GRACE-TX-0001257,atm,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-17T17:24:43+00:00
edafec1b-0c6d-4ddd-ae0b-8c590ba6cc44,6c79471d-f26e-4dca-89ec-24810c0832e4,7e325791-ab1c-4e3e-a682-6e97fddaba6c,98588.03,NGN,2026-02-17T18:01:04+00:00,GRACE-TX-0001526,atm,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-17T18:01:04+00:00
8af4dfc1-1e69-4832-ab1f-ece676bc88ca,bb17df29-dfc6-4469-b726-58eb6aac6e9a,2b33230c-3f9c-4c86-a62b-dc2f68232818,290333.05,NGN,2026-02-17T21:44:38+00:00,GRACE-TX-0000240,ussd,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-17T21:44:38+00:00
39c9522b-9551-4bfc-931d-be330c0ce763,558ca086-5173-427d-9bdb-46601b332459,9838b898-9ea0-4d6e-b390-d5891170153b,311634.20,NGN,2026-02-17T22:03:27+00:00,GRACE-TX-0001435,transfer,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-17T22:03:27+00:00
f49a39a8-4492-45b9-b1e5-d56386b3e8d8,ab9a599e-8927-4950-bf63-d2f384d80912,c9766c8c-f8cb-4095-ae1c-ba2cf0ca360b,48250.10,NGN,2026-02-17T23:01:55+00:00,GRACE-TX-0001155,web,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-17T23:01:55+00:00
f4b9be4e-98cd-42ae-bd39-a731b9d18456,c1b1d0ce-e144-427e-a94b-fb027e69988d,46517325-7274-4c44-9248-25fc08f62b24,181691.68,NGN,2026-02-17T23:07:40+00:00,GRACE-TX-0001766,mobile_app,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-17T23:07:40+00:00
6654507c-bdb3-46a0-b20d-7a90430fac11,09e2e42c-ab41-46f2-8a3d-4499911b68f5,508ebf23-97d4-4310-bddd-86c5f10e96b3,819490.49,NGN,2026-02-18T01:59:54+00:00,GRACE-TX-0000848,web,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-18T01:59:54+00:00
daf1288c-cef9-4284-87f4-63d595b8b8cc,405f4b0e-fe52-4783-bd64-e24c225a6238,80d94a75-cf0f-4a93-83aa-fe8fa98760ea,372566.40,NGN,2026-02-18T02:03:50+00:00,GRACE-TX-0001265,agent_bank,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-18T02:03:50+00:00
733b97ad-d249-41b2-a787-50b87c16c39d,d7906cad-c23b-4901-8e72-ffde4ee080c1,7301d848-7f38-4ee0-89f1-5dd47ad4b448,268153.05,NGN,2026-02-18T02:38:54+00:00,GRACE-TX-0001847,transfer,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-18T02:38:54+00:00
865e496a-5323-4f95-af3b-53cb37bfa296,c8fb7eed-fed6-426f-ab87-27e6a3405b4c,e4ca42e4-e408-4682-96e9-7b9782f37908,563509.09,NGN,2026-02-18T02:47:59+00:00,GRACE-TX-0001380,web,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-18T02:47:59+00:00
81a5965f-a223-4fbd-b94c-d95207690f27,b3110bbd-06cb-4143-baa4-270cf4d279bd,3879ca76-ceea-4655-9a5c-541efbc201ab,208214.21,NGN,2026-02-18T03:20:39+00:00,GRACE-TX-0001360,atm,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-18T03:20:39+00:00
63a9e3af-1d6a-4df2-95ed-f7ea898e7fb7,b006d438-3121-4665-bcd8-33ba66834a63,aa5e9bfa-9ed7-4cab-a4d6-a6ea9e60644d,55338.28,NGN,2026-02-18T04:06:16+00:00,GRACE-TX-0001743,agent_bank,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-18T04:06:16+00:00
ba7b93c4-dba7-43e2-b136-2e95124e7f42,36525097-9b01-4d18-acb7-6babea01a5ca,690b5344-5043-4864-a197-6386a2ffbd04,471514.67,NGN,2026-02-18T04:34:41+00:00,GRACE-TX-0001623,mobile_app,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-18T04:34:41+00:00
6a91b7fb-a89a-48ff-9bcf-71a6159a7e64,b17c945d-3050-45fc-80e3-5baf9c8688f0,249abd78-1e96-4aa3-b986-0be8df5ff4a0,512207.08,NGN,2026-02-18T04:56:02+00:00,GRACE-TX-0000270,web,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-18T04:56:02+00:00
b2ae04fa-5f2f-4bd1-890c-6e5b912b1e1e,36fa4c8d-de61-434e-9680-daa234b6e0f4,0aff3f64-17ee-4558-875c-3be3adae415e,588228.89,NGN,2026-02-18T06:12:32+00:00,GRACE-TX-0001830,mobile_app,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-18T06:12:32+00:00
47ef64eb-a869-4798-a7cf-087917c260b1,ebf945f0-916d-4c96-931b-acce05d9b3ee,89b9653c-bc04-4d25-a4b8-39d787828b59,370239.20,NGN,2026-02-18T06:52:26+00:00,GRACE-TX-0001593,agent_bank,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-18T06:52:26+00:00
c1ed77ed-d50e-4b7f-ae22-25c1240f58a2,8f60dcac-80fc-4432-9845-35ad9dba2d99,3fffe5e5-5113-4e5a-a2b8-41627362c1b9,150885.39,NGN,2026-02-18T08:48:24+00:00,GRACE-TX-0001454,ussd,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-18T08:48:24+00:00
54a43d42-e4fd-4cbc-b791-fd7b88cd39ed,4fb26c29-1b61-4152-8f00-cddbfb9d2eba,d765436b-a609-4f0d-b4c5-e69f1c5d3d1f,844033.39,NGN,2026-02-18T08:49:55+00:00,GRACE-TX-0001342,atm,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-18T08:49:55+00:00
952df2f5-97d1-4887-a93d-fb48c426a543,74cdcc11-1437-4e0a-b73a-c23212564ba0,89581425-b794-4010-804c-675886eefbf4,27305.98,NGN,2026-02-18T09:20:02+00:00,GRACE-TX-0001190,pos,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-18T09:20:02+00:00
bb2e6e1c-6e0a-43e0-9e13-d88eed404750,80cf89fa-00a1-4a57-8495-a9de51293352,e5d9a2b6-45f2-4bf2-9e45-cb2d844adf87,128452.77,NGN,2026-02-18T09:48:34+00:00,GRACE-TX-0000739,agent_bank,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-18T09:48:34+00:00
f9861493-48ba-4dd2-a59d-86f988d99e44,a02cd84e-8026-444e-9284-d238bc5f41d8,a67fb973-e0f4-4fcf-82c2-7a466ffcd168,402573.81,NGN,2026-02-18T09:53:51+00:00,GRACE-TX-0000813,pos,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-18T09:53:51+00:00
1147c662-3dbc-4336-a45a-1cb09892333b,a9e14f87-c32d-4612-bc01-d9c9cd636b30,76c3ced0-9095-45ec-b4dd-6bb4e74a3f42,196378.58,NGN,2026-02-18T10:03:37+00:00,GRACE-TX-0001018,pos,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-18T10:03:37+00:00
97ed672f-6267-473f-b97e-66dedd11db9d,01fbb604-e286-4351-9e30-828d11dceada,ed6c4592-35c1-4ac3-bcaf-3a40b47e8043,506000.25,NGN,2026-02-18T10:38:03+00:00,GRACE-TX-0001041,web,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-18T10:38:03+00:00
4d89927e-4b11-4ce1-9543-1c58f1fdcdba,c50f5242-2f6d-45ac-968a-1672c192d0ef,55158a50-3fe0-455a-a228-3c1ba708721a,28311.78,NGN,2026-02-18T11:40:09+00:00,GRACE-TX-0001994,mobile_app,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-18T11:40:09+00:00
f8db27e7-4cea-439d-85f5-0fb5329453ba,89581425-b794-4010-804c-675886eefbf4,7984925c-37e0-41ef-931e-920665641b29,401920.75,NGN,2026-02-18T11:43:20+00:00,GRACE-TX-0001152,mobile_app,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-18T11:43:20+00:00
45f9d2cd-cca2-4c91-be2a-feb2a75e6566,622a6710-fa19-4e5a-a63f-6279f791ae50,d02eb245-8bbc-4a10-98a5-32f3fe086e5f,216594.67,NGN,2026-02-18T12:12:30+00:00,GRACE-TX-0000351,mobile_app,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-18T12:12:30+00:00
dbbb0c0f-fa57-4e29-b648-e1fecf50aa1a,f38f056d-ff0e-45eb-89f1-468e37d629de,65718f4b-cc6f-400b-8081-10057666c9b0,480206.05,NGN,2026-02-18T15:15:14+00:00,GRACE-TX-0001124,transfer,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-18T15:15:14+00:00
1d23c656-97d0-4bba-9e0d-facb69f15e89,5b18415e-fa23-456b-85cb-d7ff82696fa3,f2ec6831-5e35-44b2-9415-123c53b478ad,343224.37,NGN,2026-02-18T15:21:51+00:00,GRACE-TX-0001659,atm,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-18T15:21:51+00:00
017ab935-70b4-451a-bc25-694926b9f2dc,4cd89877-e1a9-426b-b7e3-92ad9c6f64bf,71d53917-0e61-4820-a304-b93f288e6d3d,277430.36,NGN,2026-02-18T16:11:08+00:00,GRACE-TX-0001450,mobile_app,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-18T16:11:08+00:00
1bc750f8-ad75-4580-91a8-dd8a7b9f001b,2ee95d6c-bc9d-4b08-a5ba-f68700233d50,fada9bb8-15be-4ef6-b5b0-ae9773ca4020,249407.01,NGN,2026-02-18T16:27:26+00:00,GRACE-TX-0001097,mobile_app,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-18T16:27:26+00:00
0484f334-38a5-4f85-97e6-bcbd2d8d81b8,cf5ac8f3-0fdd-4b5d-80ba-3cedfd775bc9,7522fa50-bc52-437c-bf11-304f27ae12cc,305901.29,NGN,2026-02-18T19:00:26+00:00,GRACE-TX-0001654,mobile_app,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-18T19:00:26+00:00
8734b230-8902-416a-98fb-4a8177cebde9,d774444f-2c2d-4f8f-b779-923f79996e3c,779a34f5-85f0-4c42-b0ad-1ad3c12ebc46,11658.07,NGN,2026-02-18T20:26:45+00:00,GRACE-TX-0000691,atm,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-18T20:26:45+00:00
80c82df9-c669-4a94-a601-733ac1371e47,bffaae4e-629f-440a-95a5-d61d93ed95a4,1814bfc5-c4dd-43f6-a189-1d366172b736,189140.91,NGN,2026-02-18T20:55:15+00:00,GRACE-TX-0000610,atm,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-18T20:55:15+00:00
655065ba-b40a-4821-aad1-dfb50e2cd37c,a16da4cb-85a9-4e82-a398-dd81f82eda08,36525097-9b01-4d18-acb7-6babea01a5ca,195947.13,NGN,2026-02-18T23:50:26+00:00,GRACE-TX-0001040,agent_bank,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-18T23:50:26+00:00
72bc7f8d-0d7f-4bc0-8f11-f323b9e50336,438a86d0-97c9-4c60-80d0-5af36ce30632,c9766c8c-f8cb-4095-ae1c-ba2cf0ca360b,249496.80,NGN,2026-02-19T00:00:22+00:00,GRACE-TX-0000448,pos,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-19T00:00:22+00:00
c3e3e786-6e95-4626-bbb6-b0a1ce41e460,81037815-fd87-42ed-b92f-193cb3f0ba8e,0cdbc475-916f-49ad-8a53-5e9e2fc095f4,106988.12,NGN,2026-02-19T00:37:47+00:00,GRACE-TX-0001371,pos,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-19T00:37:47+00:00
7cdceafc-885c-4fa6-b17c-721af8e13853,c1bbfd93-8711-4f4c-862b-9cd913f6b777,9846fc48-5a1c-4265-abf8-10d6d37caacb,575654.44,NGN,2026-02-19T00:57:17+00:00,GRACE-TX-0001726,ussd,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-19T00:57:17+00:00
487d338b-b15a-45d2-8cd5-92c37f981d1d,55f261a8-30ce-4d3d-9d3e-8a7660de97d8,0804b385-3f8a-48ab-801f-d3953ef43b22,114782.75,NGN,2026-02-19T04:34:54+00:00,GRACE-TX-0001690,atm,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-19T04:34:54+00:00
ab56e78a-0604-45f5-99b4-6bad9621b65f,2b33230c-3f9c-4c86-a62b-dc2f68232818,ef506737-4480-476a-83eb-ebdd91e4c6f1,807219.63,NGN,2026-02-19T04:52:56+00:00,GRACE-TX-0001926,transfer,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-19T04:52:56+00:00
492454b2-b6a1-42c2-9d11-2f7b496d2b64,b1bb6db2-6343-4740-8e2c-4923adfec790,5a1e225f-faa2-43c3-a0fe-2d438e6509c4,383378.18,NGN,2026-02-19T05:02:18+00:00,GRACE-TX-0001242,mobile_app,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-19T05:02:18+00:00
417e7792-a413-4529-947d-f242116b9357,c50f5242-2f6d-45ac-968a-1672c192d0ef,b17c945d-3050-45fc-80e3-5baf9c8688f0,85285.25,NGN,2026-02-19T05:43:23+00:00,GRACE-TX-0001432,transfer,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-19T05:43:23+00:00
a6ca1c40-e64e-4878-94b6-efba502cebf2,e5d9a2b6-45f2-4bf2-9e45-cb2d844adf87,4a31bd9d-a583-48ca-89ac-6bd713e7e761,535974.92,NGN,2026-02-19T06:30:15+00:00,GRACE-TX-0000148,mobile_app,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-19T06:30:15+00:00
d46f3caa-b6ce-4ef4-842f-0acd089cc521,5b17b1b0-07f9-4cce-9ae4-b80ea9802a00,de6d3f18-84e5-4f54-89d6-8dc25b18e9bc,295426.48,NGN,2026-02-19T06:59:41+00:00,GRACE-TX-0001075,mobile_app,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-19T06:59:41+00:00
65ef8d69-50fc-40c3-bc9d-39dbb921ca18,ef506737-4480-476a-83eb-ebdd91e4c6f1,df9fcac2-c4d4-459b-b20f-ed69c3848f46,549810.79,NGN,2026-02-19T08:24:43+00:00,GRACE-TX-0001225,web,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-19T08:24:43+00:00
a2069a89-8e74-417a-b5aa-9e9f5d622775,fedd8a02-a336-41d3-a4bb-a85194cfb4ce,6a4f41e8-4d43-4ae1-8c8e-298350f37e11,164699.85,NGN,2026-02-19T09:02:32+00:00,GRACE-TX-0000445,web,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-19T09:02:32+00:00
bdeceb2d-325e-469d-933f-c3cfae964430,3fffe5e5-5113-4e5a-a2b8-41627362c1b9,6adee46d-2c07-4bc6-9406-e5f674487bd4,866331.25,NGN,2026-02-19T09:20:05+00:00,GRACE-TX-0001045,web,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-19T09:20:05+00:00
b58b8de9-9785-46f8-a946-570884a5504d,ef506737-4480-476a-83eb-ebdd91e4c6f1,db189b0d-a556-4c43-aaf7-c9a0c17849c9,201817.59,NGN,2026-02-19T10:15:53+00:00,GRACE-TX-0001840,transfer,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-19T10:15:53+00:00
15a31a5f-897e-45b8-80ca-934e297f2c1d,0dd5b3a3-0496-49b7-817a-ce4e95f29eb3,13355044-3ab4-455d-a8f9-ba48cc916153,116949.99,NGN,2026-02-19T11:52:27+00:00,GRACE-TX-0001716,atm,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-19T11:52:27+00:00
a7a29ae2-b01f-4780-878b-2524e26125d1,f49a8d96-9ff1-4512-b94a-e9b795fdf10d,a16da4cb-85a9-4e82-a398-dd81f82eda08,161192.64,NGN,2026-02-19T15:09:06+00:00,GRACE-TX-0000514,atm,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-19T15:09:06+00:00
1beb64b3-8ada-4c43-89b9-61eff7a83735,4b6ebcb5-9550-42a2-98c3-70a4f47c8b38,4266e5d0-bdf2-464d-9254-27ed5c8a7c8c,216583.74,NGN,2026-02-19T15:50:27+00:00,GRACE-TX-0000889,pos,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-19T15:50:27+00:00
ce500bc6-a02d-4dd8-a7a9-3cbfd848994f,adfb3a2e-3735-45c9-97ea-412bc218d9a1,dd6d5fd9-7238-4a6f-a9a4-c97a4f185b13,257358.19,NGN,2026-02-19T16:06:09+00:00,GRACE-TX-0001835,mobile_app,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-19T16:06:09+00:00
ed443869-258e-40fd-bdc1-8bd47697f99f,d486a471-3fb0-43f4-9b04-cbdd5aa17bbb,fffcddb3-8872-43f6-b34d-3dd3023ee8fd,84275.66,NGN,2026-02-19T18:13:47+00:00,GRACE-TX-0001227,pos,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-19T18:13:47+00:00
891fae28-80b0-4171-aa80-0828ac730a84,5f55ac17-c738-47d4-8db6-2d6136800167,495e9585-d2ad-47e9-8383-04e71cb0b4fc,170464.99,NGN,2026-02-19T18:17:52+00:00,GRACE-TX-0000554,agent_bank,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-19T18:17:52+00:00
7622a20d-2027-4551-a138-889e4502f4cf,79871ae1-b999-4a2f-a26a-2d8574dd68ac,f30e3b3d-b643-4b1b-9bfc-46ea958fb837,414867.04,NGN,2026-02-19T19:40:35+00:00,GRACE-TX-0001524,agent_bank,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-19T19:40:35+00:00
a7219217-39f6-4ad2-b415-ac4d435370da,5673639d-7d30-4d67-aaa2-43c1c7a38f80,f509bcac-666b-4ce7-92af-09f38be7a2ad,55139.57,NGN,2026-02-19T19:47:26+00:00,GRACE-TX-0000071,transfer,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-19T19:47:26+00:00
5d1485a8-e15b-43ed-b198-e7d962ddb03d,2fec765e-a610-4926-b9bc-c60d4849f7e4,8de59154-256d-48fc-ba1e-51ce7084bb2f,83339.27,NGN,2026-02-19T20:58:38+00:00,GRACE-TX-0000826,agent_bank,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-19T20:58:38+00:00
04b1f89c-9626-40ba-8a1b-fc51513f0ea8,e1663a9a-55d0-4362-8854-28df89ccddc0,429e8c00-3d4f-4892-83a2-52d8ccd24929,277463.57,NGN,2026-02-19T21:23:58+00:00,GRACE-TX-0000897,mobile_app,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-19T21:23:58+00:00
05cf6b3a-155f-4f0c-ae1c-cab89371a286,b51603af-9506-4313-b70f-e5f34db2ef15,0b7faf5b-8e43-4cf3-9744-36a95afebcda,398190.86,NGN,2026-02-19T21:40:44+00:00,GRACE-TX-0001368,atm,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-19T21:40:44+00:00
1d6a44f7-5a8b-4974-8264-4bd2499f8b71,b3faa28a-7392-4bba-aeb7-1ace7932d953,8d7b4860-843e-4349-818a-0d59d919b967,350661.98,NGN,2026-02-19T21:58:02+00:00,GRACE-TX-0001512,agent_bank,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-19T21:58:02+00:00
c20f2b0d-329e-46c7-affb-cbf0d1fe1d72,0f487c00-6890-43c4-a277-1716062b9628,34e3d71e-7f4a-4ea2-9a4d-38efc61fdbb8,656668.22,NGN,2026-02-19T22:11:28+00:00,GRACE-TX-0000433,atm,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-19T22:11:28+00:00
85836b28-d857-4147-a91b-b9d017bce10e,b9f269aa-42e7-41e9-989d-7579fd48fd24,537f72ad-c653-48d0-ab09-ad6217dba097,547223.46,NGN,2026-02-19T22:51:18+00:00,GRACE-TX-0001312,agent_bank,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-19T22:51:18+00:00
3bd13192-57d6-4ead-8c0f-683c5c7c8d34,a80d91d3-533b-4232-857f-4410633c0041,f4ebedbd-b47f-445d-b1e4-ddbfec7fc023,304667.75,NGN,2026-02-19T23:14:48+00:00,GRACE-TX-0001307,transfer,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-19T23:14:48+00:00
c34f7e8a-a3d8-4e00-b915-c437b1dcee69,ec62771a-d53d-4405-9cfa-eb91395c11e9,0b5b4e00-6fef-499f-995d-20f26094a5a6,188582.94,NGN,2026-02-20T00:04:09+00:00,GRACE-TX-0000441,ussd,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-20T00:04:09+00:00
42635d88-27d3-4e89-9138-b91de2566f75,08e91179-1895-4593-9a28-240cb1145769,028ab3ef-e714-4995-91ca-211ac2286b4e,644899.44,NGN,2026-02-20T00:17:25+00:00,GRACE-TX-0000849,agent_bank,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-20T00:17:25+00:00
aeb728e8-4c57-48b2-8652-d4e6f4a529b6,429e8c00-3d4f-4892-83a2-52d8ccd24929,f9bc53e0-4375-4211-acf2-587fb3dc6c31,486606.84,NGN,2026-02-20T01:33:26+00:00,GRACE-TX-0000330,mobile_app,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-20T01:33:26+00:00
b369c684-d78b-42a1-b225-770e9de4862c,90ca90c2-db3d-4547-87ec-d90a3e7d22ee,fdd11095-48f7-453c-a4d5-50cdad4d5b6c,154465.99,NGN,2026-02-20T03:36:15+00:00,GRACE-TX-0000124,mobile_app,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-20T03:36:15+00:00
8fb019ef-b4dd-45fe-81a6-fd7da7443b7c,4f3342ce-9dfe-43c3-a3d9-4e203fa436e8,8f5a79bb-d38f-43c7-9428-350a6d738aae,148581.41,NGN,2026-02-20T04:48:53+00:00,GRACE-TX-0001008,ussd,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-20T04:48:53+00:00
7a9ae458-bbfc-4703-b0db-b082a158eed8,a358735e-635d-495d-bb09-e15f9457ac10,162c47c3-1e05-44f0-9419-e9f994d3067c,258347.17,NGN,2026-02-20T06:37:38+00:00,GRACE-TX-0001502,atm,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-20T06:37:38+00:00
70023f12-7ca1-4772-bccc-05c7e6e1f328,d18bb6bf-997e-41de-8c1d-b836ab50eab8,162c47c3-1e05-44f0-9419-e9f994d3067c,310128.13,NGN,2026-02-20T07:28:23+00:00,GRACE-TX-0000590,transfer,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-20T07:28:23+00:00
db8dd722-46b2-480a-a0dd-0c733a0595b8,6b548717-fd01-40ad-a86c-bf846e8492e3,7301d848-7f38-4ee0-89f1-5dd47ad4b448,915209.83,NGN,2026-02-20T07:31:42+00:00,GRACE-TX-0000213,pos,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-20T07:31:42+00:00
570ca16e-7cdd-47cb-a61c-f730155c0bf4,76c3ced0-9095-45ec-b4dd-6bb4e74a3f42,f16e622c-b5fb-445d-8214-1958be7710fb,256788.04,NGN,2026-02-20T07:37:18+00:00,GRACE-TX-0001985,ussd,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-20T07:37:18+00:00
ee3499ff-917e-4d23-bcdc-088c0eed7f46,3879ca76-ceea-4655-9a5c-541efbc201ab,23dbe3b7-09cd-4cdc-8b77-cda378ee5149,100080.65,NGN,2026-02-20T08:51:28+00:00,GRACE-TX-0001497,agent_bank,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-20T08:51:28+00:00
